Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address,City,Postal Code,len_date,Revenue
162845,Apple Airpods Headphones,1,150.0,2019-03-04 18:24:00,68 Park St, San Francisco, CA 94016,14,150.0
162846,Bose SoundSport Headphones,1,99.99,2019-03-17 12:24:00,410 Lincoln St, Dallas, TX 75001,14,99.99
162847,Lightning Charging Cable,1,14.95,2019-03-03 19:58:00,674 2nd St, Atlanta, GA 30301,14,14.95
162848,Lightning Charging Cable,1,14.95,2019-03-10 21:16:00,685 Highland St, San Francisco, CA 94016,14,14.95
162849,Macbook Pro Laptop,1,1700.0,2019-03-17 09:13:00,409 Lake St, San Francisco, CA 94016,14,1700.0
162850,Lightning Charging Cable,1,14.95,2019-03-08 17:13:00,454 Adams St, Los Angeles, CA 90001,14,14.95
162851,Apple Airpods Headphones,1,150.0,2019-03-07 11:36:00,763 Highland St, Boston, MA 02215,14,150.0
162852,27in FHD Monitor,1,149.99,2019-03-17 15:55:00,575 Johnson St, Los Angeles, CA 90001,14,149.99
162853,Wired Headphones,1,11.99,2019-03-14 23:10:00,696 Jefferson St, Boston, MA 02215,14,11.99
162854,iPhone,1,700.0,2019-03-15 10:42:00,648 Hickory St, Los Angeles, CA 90001,14,700.0
162854,Lightning Charging Cable,2,14.95,2019-03-15 10:42:00,648 Hickory St, Los Angeles, CA 90001,14,29.9
162855,Apple Airpods Headphones,1,150.0,2019-03-22 08:56:00,376 Adams St, Atlanta, GA 30301,14,150.0
162856,Lightning Charging Cable,1,14.95,2019-03-19 09:25:00,79 Main St, Austin, TX 73301,14,14.95
162857,34in Ultrawide Monitor,1,379.99,2019-03-05 00:08:00,15 Madison St, Los Angeles, CA 90001,14,379.99
162857,AA Batteries (4-pack),1,3.84,2019-03-05 00:08:00,15 Madison St, Los Angeles, CA 90001,14,3.84
162858,USB-C Charging Cable,1,11.95,2019-03-19 23:20:00,127 Chestnut St, San Francisco, CA 94016,14,11.95
162859,Bose SoundSport Headphones,1,99.99,2019-03-27 18:57:00,969 Walnut St, Los Angeles, CA 90001,14,99.99
162860,USB-C Charging Cable,1,11.95,2019-03-04 14:12:00,153 Chestnut St, San Francisco, CA 94016,14,11.95
162861,Apple Airpods Headphones,1,150.0,2019-03-19 19:11:00,769 5th St, New York City, NY 10001,14,150.0
162862,Lightning Charging Cable,1,14.95,2019-03-23 07:21:00,265 1st St, Boston, MA 02215,14,14.95
162863,USB-C Charging Cable,2,11.95,2019-03-08 16:43:00,44 2nd St, New York City, NY 10001,14,23.9
162864,AA Batteries (4-pack),2,3.84,2019-03-31 17:46:00,792 Adams St, San Francisco, CA 94016,14,7.68
162865,Wired Headphones,1,11.99,2019-03-27 01:36:00,533 Pine St, San Francisco, CA 94016,14,11.99
162866,AAA Batteries (4-pack),1,2.99,2019-03-26 09:24:00,43 Hickory St, San Francisco, CA 94016,14,2.99
162867,USB-C Charging Cable,1,11.95,2019-03-31 13:37:00,880 Spruce St, Dallas, TX 75001,14,11.95
162868,27in FHD Monitor,1,149.99,2019-03-04 00:39:00,106 Willow St, Los Angeles, CA 90001,14,149.99
162869,AA Batteries (4-pack),1,3.84,2019-03-31 13:27:00,626 Lake St, New York City, NY 10001,14,3.84
162870,Wired Headphones,1,11.99,2019-03-23 08:12:00,782 Adams St, Austin, TX 73301,14,11.99
162871,Bose SoundSport Headphones,1,99.99,2019-03-16 10:06:00,606 Chestnut St, New York City, NY 10001,14,99.99
162872,USB-C Charging Cable,1,11.95,2019-03-18 09:22:00,881 Adams St, Atlanta, GA 30301,14,11.95
162873,Flatscreen TV,1,300.0,2019-03-20 16:07:00,719 2nd St, New York City, NY 10001,14,300.0
162874,Apple Airpods Headphones,1,150.0,2019-03-19 15:15:00,842 10th St, San Francisco, CA 94016,14,150.0
162875,Macbook Pro Laptop,1,1700.0,2019-03-27 22:03:00,896 Cedar St, Seattle, WA 98101,14,1700.0
162876,AAA Batteries (4-pack),1,2.99,2019-03-11 08:29:00,671 12th St, San Francisco, CA 94016,14,2.99
162877,Google Phone,1,600.0,2019-03-29 11:26:00,305 Spruce St, New York City, NY 10001,14,600.0
162877,Bose SoundSport Headphones,1,99.99,2019-03-29 11:26:00,305 Spruce St, New York City, NY 10001,14,99.99
162878,Lightning Charging Cable,1,14.95,2019-03-22 18:48:00,362 Adams St, New York City, NY 10001,14,14.95
162879,Apple Airpods Headphones,1,150.0,2019-03-14 17:45:00,612 Ridge St, Austin, TX 73301,14,150.0
162880,Wired Headphones,1,11.99,2019-03-17 15:02:00,927 Pine St, Boston, MA 02215,14,11.99
162881,Google Phone,1,600.0,2019-03-02 15:07:00,403 Chestnut St, Dallas, TX 75001,14,600.0
162882,34in Ultrawide Monitor,1,379.99,2019-03-12 23:10:00,345 Forest St, Portland, OR 97035,14,379.99
162883,Vareebadd Phone,1,400.0,2019-03-24 14:19:00,349 Walnut St, New York City, NY 10001,14,400.0
162883,USB-C Charging Cable,1,11.95,2019-03-24 14:19:00,349 Walnut St, New York City, NY 10001,14,11.95
162884,AAA Batteries (4-pack),2,2.99,2019-03-12 19:03:00,155 Hill St, Seattle, WA 98101,14,5.98
162885,AAA Batteries (4-pack),3,2.99,2019-03-31 23:28:00,784 Elm St, Atlanta, GA 30301,14,8.97
162886,USB-C Charging Cable,2,11.95,2019-03-20 10:13:00,231 7th St, Los Angeles, CA 90001,14,23.9
162887,Lightning Charging Cable,1,14.95,2019-03-09 17:04:00,958 11th St, Atlanta, GA 30301,14,14.95
162888,USB-C Charging Cable,3,11.95,2019-03-24 08:55:00,156 West St, Los Angeles, CA 90001,14,35.849999999999994
162889,Bose SoundSport Headphones,1,99.99,2019-03-14 14:06:00,199 1st St, Atlanta, GA 30301,14,99.99
162890,Flatscreen TV,1,300.0,2019-03-24 20:59:00,956 Park St, San Francisco, CA 94016,14,300.0
162891,AAA Batteries (4-pack),1,2.99,2019-03-27 04:01:00,992 Pine St, Seattle, WA 98101,14,2.99
162892,AA Batteries (4-pack),1,3.84,2019-03-12 10:58:00,753 Adams St, Portland, ME 04101,14,3.84
162893,Apple Airpods Headphones,1,150.0,2019-03-19 12:37:00,722 Jackson St, San Francisco, CA 94016,14,150.0
162894,AA Batteries (4-pack),2,3.84,2019-03-18 23:05:00,191 Meadow St, Seattle, WA 98101,14,7.68
162895,Bose SoundSport Headphones,1,99.99,2019-03-15 20:06:00,924 Church St, San Francisco, CA 94016,14,99.99
162896,Wired Headphones,1,11.99,2019-03-14 18:01:00,847 Center St, Boston, MA 02215,14,11.99
162897,Bose SoundSport Headphones,1,99.99,2019-03-09 13:06:00,883 Jackson St, San Francisco, CA 94016,14,99.99
162898,USB-C Charging Cable,1,11.95,2019-03-07 12:01:00,272 Ridge St, Atlanta, GA 30301,14,11.95
162899,34in Ultrawide Monitor,1,379.99,2019-03-17 19:42:00,577 Lincoln St, Dallas, TX 75001,14,379.99
162900,27in FHD Monitor,1,149.99,2019-03-27 05:38:00,300 Church St, Seattle, WA 98101,14,149.99
162901,Lightning Charging Cable,1,14.95,2019-03-13 23:24:00,803 12th St, Atlanta, GA 30301,14,14.95
162902,Google Phone,1,600.0,2019-03-20 10:21:00,160 Pine St, San Francisco, CA 94016,14,600.0
162903,AAA Batteries (4-pack),2,2.99,2019-03-27 12:02:00,901 Lake St, San Francisco, CA 94016,14,5.98
162904,AA Batteries (4-pack),1,3.84,2019-03-14 17:06:00,77 River St, New York City, NY 10001,14,3.84
162905,Apple Airpods Headphones,1,150.0,2019-03-20 18:09:00,842 Washington St, Boston, MA 02215,14,150.0
162906,27in FHD Monitor,1,149.99,2019-03-07 18:49:00,993 2nd St, Boston, MA 02215,14,149.99
162907,AA Batteries (4-pack),1,3.84,2019-03-06 10:25:00,126 Ridge St, Seattle, WA 98101,14,3.84
162908,Macbook Pro Laptop,1,1700.0,2019-03-23 09:57:00,507 1st St, Los Angeles, CA 90001,14,1700.0
162909,27in FHD Monitor,1,149.99,2019-03-17 17:50:00,319 Lake St, Seattle, WA 98101,14,149.99
162910,iPhone,1,700.0,2019-03-10 12:42:00,816 Pine St, Seattle, WA 98101,14,700.0
162911,AAA Batteries (4-pack),1,2.99,2019-03-28 13:49:00,501 Pine St, Los Angeles, CA 90001,14,2.99
162912,Bose SoundSport Headphones,1,99.99,2019-03-02 22:56:00,326 4th St, Boston, MA 02215,14,99.99
162913,AA Batteries (4-pack),3,3.84,2019-03-30 19:47:00,701 Highland St, New York City, NY 10001,14,11.52
162914,Google Phone,1,600.0,2019-03-26 17:53:00,728 Pine St, New York City, NY 10001,14,600.0
162915,USB-C Charging Cable,1,11.95,2019-03-11 10:09:00,905 Meadow St, New York City, NY 10001,14,11.95
162916,Flatscreen TV,1,300.0,2019-03-10 19:22:00,485 South St, New York City, NY 10001,14,300.0
162917,Apple Airpods Headphones,1,150.0,2019-03-10 12:07:00,654 River St, Atlanta, GA 30301,14,150.0
162918,AA Batteries (4-pack),1,3.84,2019-03-16 08:46:00,247 Lake St, Austin, TX 73301,14,3.84
162919,27in FHD Monitor,1,149.99,2019-03-02 14:21:00,432 Chestnut St, Los Angeles, CA 90001,14,149.99
162920,AA Batteries (4-pack),1,3.84,2019-03-26 22:43:00,723 Pine St, Austin, TX 73301,14,3.84
162921,AAA Batteries (4-pack),1,2.99,2019-03-25 18:59:00,308 Maple St, Boston, MA 02215,14,2.99
162922,Bose SoundSport Headphones,1,99.99,2019-03-28 15:04:00,788 Maple St, Los Angeles, CA 90001,14,99.99
162923,34in Ultrawide Monitor,1,379.99,2019-03-09 00:17:00,746 Lakeview St, Atlanta, GA 30301,14,379.99
162924,AAA Batteries (4-pack),1,2.99,2019-03-02 20:27:00,971 River St, San Francisco, CA 94016,14,2.99
162925,Bose SoundSport Headphones,1,99.99,2019-03-24 08:15:00,994 West St, Los Angeles, CA 90001,14,99.99
162926,Apple Airpods Headphones,1,150.0,2019-03-30 21:34:00,558 South St, Portland, OR 97035,14,150.0
162927,Apple Airpods Headphones,1,150.0,2019-03-24 19:20:00,800 Sunset St, New York City, NY 10001,14,150.0
162928,AA Batteries (4-pack),1,3.84,2019-03-26 22:23:00,292 Cedar St, San Francisco, CA 94016,14,3.84
162929,AAA Batteries (4-pack),2,2.99,2019-03-26 15:43:00,17 Hickory St, San Francisco, CA 94016,14,5.98
162930,27in FHD Monitor,1,149.99,2019-03-22 14:22:00,715 12th St, San Francisco, CA 94016,14,149.99
162931,Wired Headphones,1,11.99,2019-03-24 18:48:00,867 Spruce St, Seattle, WA 98101,14,11.99
162932,Apple Airpods Headphones,1,150.0,2019-03-04 08:41:00,227 5th St, Los Angeles, CA 90001,14,150.0
162933,Bose SoundSport Headphones,1,99.99,2019-03-12 12:05:00,464 2nd St, Atlanta, GA 30301,14,99.99
162934,Vareebadd Phone,1,400.0,2019-03-11 10:10:00,787 Ridge St, San Francisco, CA 94016,14,400.0
162934,USB-C Charging Cable,1,11.95,2019-03-11 10:10:00,787 Ridge St, San Francisco, CA 94016,14,11.95
162935,USB-C Charging Cable,1,11.95,2019-03-15 12:47:00,527 Forest St, Atlanta, GA 30301,14,11.95
162936,AAA Batteries (4-pack),2,2.99,2019-03-13 12:46:00,900 12th St, San Francisco, CA 94016,14,5.98
162937,Apple Airpods Headphones,1,150.0,2019-03-10 12:54:00,698 Lake St, Seattle, WA 98101,14,150.0
162938,AAA Batteries (4-pack),1,2.99,2019-03-25 06:39:00,877 14th St, Los Angeles, CA 90001,14,2.99
162939,34in Ultrawide Monitor,1,379.99,2019-03-24 10:34:00,885 4th St, Los Angeles, CA 90001,14,379.99
162940,ThinkPad Laptop,1,999.99,2019-03-04 16:36:00,426 Highland St, San Francisco, CA 94016,14,999.99
162941,AA Batteries (4-pack),2,3.84,2019-03-07 07:35:00,241 1st St, San Francisco, CA 94016,14,7.68
162942,Wired Headphones,1,11.99,2019-03-21 13:58:00,623 7th St, Boston, MA 02215,14,11.99
162943,iPhone,1,700.0,2019-03-22 19:49:00,746 Jefferson St, San Francisco, CA 94016,14,700.0
162944,27in 4K Gaming Monitor,1,389.99,2019-03-24 05:05:00,799 Center St, New York City, NY 10001,14,389.99
162945,Wired Headphones,1,11.99,2019-03-15 17:50:00,377 Chestnut St, Los Angeles, CA 90001,14,11.99
162946,Google Phone,1,600.0,2019-03-19 11:12:00,709 Walnut St, San Francisco, CA 94016,14,600.0
162947,Lightning Charging Cable,1,14.95,2019-03-12 13:55:00,213 Jefferson St, New York City, NY 10001,14,14.95
162948,Google Phone,1,600.0,2019-03-13 11:24:00,508 Chestnut St, Boston, MA 02215,14,600.0
162949,Flatscreen TV,1,300.0,2019-03-17 17:16:00,390 12th St, New York City, NY 10001,14,300.0
162950,27in 4K Gaming Monitor,1,389.99,2019-03-14 10:15:00,618 West St, Austin, TX 73301,14,389.99
162951,USB-C Charging Cable,1,11.95,2019-03-19 09:00:00,991 Cherry St, San Francisco, CA 94016,14,11.95
162952,Apple Airpods Headphones,1,150.0,2019-03-05 12:57:00,95 6th St, New York City, NY 10001,14,150.0
162953,Wired Headphones,1,11.99,2019-03-19 15:14:00,865 Chestnut St, Austin, TX 73301,14,11.99
162954,USB-C Charging Cable,1,11.95,2019-03-16 12:07:00,102 Jackson St, San Francisco, CA 94016,14,11.95
162955,iPhone,1,700.0,2019-03-01 17:56:00,151 South St, Seattle, WA 98101,14,700.0
162955,Lightning Charging Cable,1,14.95,2019-03-01 17:56:00,151 South St, Seattle, WA 98101,14,14.95
162956,AAA Batteries (4-pack),1,2.99,2019-03-11 17:21:00,569 Elm St, Atlanta, GA 30301,14,2.99
162957,Apple Airpods Headphones,1,150.0,2019-03-08 11:13:00,399 South St, Atlanta, GA 30301,14,150.0
162958,AAA Batteries (4-pack),2,2.99,2019-03-26 18:01:00,31 River St, Boston, MA 02215,14,5.98
162959,Wired Headphones,1,11.99,2019-03-01 23:21:00,52 Sunset St, Atlanta, GA 30301,14,11.99
162960,USB-C Charging Cable,1,11.95,2019-03-20 18:17:00,71 Madison St, Los Angeles, CA 90001,14,11.95
162961,AAA Batteries (4-pack),2,2.99,2019-03-17 14:16:00,573 7th St, Portland, OR 97035,14,5.98
162962,AA Batteries (4-pack),2,3.84,2019-03-12 19:33:00,669 Washington St, Dallas, TX 75001,14,7.68
162963,Bose SoundSport Headphones,1,99.99,2019-03-18 14:29:00,695 1st St, Portland, OR 97035,14,99.99
162964,AAA Batteries (4-pack),1,2.99,2019-03-27 17:14:00,395 Johnson St, New York City, NY 10001,14,2.99
162965,Lightning Charging Cable,1,14.95,2019-03-06 16:00:00,40 Center St, San Francisco, CA 94016,14,14.95
162966,Wired Headphones,1,11.99,2019-03-20 18:13:00,115 Center St, San Francisco, CA 94016,14,11.99
162967,Bose SoundSport Headphones,1,99.99,2019-03-29 13:48:00,173 5th St, Seattle, WA 98101,14,99.99
162968,AAA Batteries (4-pack),1,2.99,2019-03-25 15:31:00,891 14th St, Austin, TX 73301,14,2.99
162969,Lightning Charging Cable,1,14.95,2019-03-12 12:46:00,903 Jackson St, San Francisco, CA 94016,14,14.95
162970,USB-C Charging Cable,1,11.95,2019-03-29 18:48:00,43 2nd St, Los Angeles, CA 90001,14,11.95
162971,AAA Batteries (4-pack),2,2.99,2019-03-29 19:07:00,294 Willow St, Atlanta, GA 30301,14,5.98
162972,USB-C Charging Cable,1,11.95,2019-03-03 18:53:00,697 Lakeview St, Portland, ME 04101,14,11.95
162973,AA Batteries (4-pack),5,3.84,2019-03-04 00:08:00,650 8th St, Portland, OR 97035,14,19.2
162974,27in 4K Gaming Monitor,1,389.99,2019-03-29 18:43:00,879 Meadow St, Seattle, WA 98101,14,389.99
162975,Lightning Charging Cable,1,14.95,2019-03-08 13:53:00,721 Main St, New York City, NY 10001,14,14.95
162976,20in Monitor,1,109.99,2019-03-17 02:54:00,497 4th St, New York City, NY 10001,14,109.99
162977,Flatscreen TV,1,300.0,2019-03-25 07:24:00,940 South St, Boston, MA 02215,14,300.0
162978,USB-C Charging Cable,1,11.95,2019-03-21 09:27:00,310 5th St, Portland, OR 97035,14,11.95
162979,iPhone,1,700.0,2019-03-22 11:41:00,791 13th St, Los Angeles, CA 90001,14,700.0
162980,AA Batteries (4-pack),1,3.84,2019-03-24 19:53:00,466 West St, Austin, TX 73301,14,3.84
162981,AAA Batteries (4-pack),2,2.99,2019-03-08 11:08:00,743 Sunset St, New York City, NY 10001,14,5.98
162982,Lightning Charging Cable,1,14.95,2019-03-09 05:58:00,605 Main St, Portland, OR 97035,14,14.95
162983,USB-C Charging Cable,1,11.95,2019-03-30 14:40:00,22 Forest St, Dallas, TX 75001,14,11.95
162984,Flatscreen TV,1,300.0,2019-03-06 11:51:00,675 Pine St, New York City, NY 10001,14,300.0
162985,Wired Headphones,1,11.99,2019-03-22 16:25:00,489 Forest St, Los Angeles, CA 90001,14,11.99
162986,Apple Airpods Headphones,1,150.0,2019-03-22 01:15:00,269 Walnut St, Los Angeles, CA 90001,14,150.0
162987,AA Batteries (4-pack),1,3.84,2019-03-18 14:55:00,514 River St, New York City, NY 10001,14,3.84
162988,Google Phone,1,600.0,2019-03-27 17:49:00,493 Walnut St, New York City, NY 10001,14,600.0
162988,Wired Headphones,1,11.99,2019-03-27 17:49:00,493 Walnut St, New York City, NY 10001,14,11.99
162989,Wired Headphones,1,11.99,2019-03-06 15:46:00,683 9th St, Austin, TX 73301,14,11.99
162990,Google Phone,1,600.0,2019-03-21 10:22:00,306 North St, Austin, TX 73301,14,600.0
162991,Wired Headphones,3,11.99,2019-03-03 09:09:00,810 Center St, San Francisco, CA 94016,14,35.97
162992,USB-C Charging Cable,1,11.95,2019-03-04 19:19:00,720 South St, Dallas, TX 75001,14,11.95
162993,27in FHD Monitor,1,149.99,2019-03-10 20:15:00,267 6th St, San Francisco, CA 94016,14,149.99
162994,Flatscreen TV,1,300.0,2019-03-14 21:37:00,981 9th St, Boston, MA 02215,14,300.0
162995,USB-C Charging Cable,1,11.95,2019-03-18 12:38:00,178 South St, Los Angeles, CA 90001,14,11.95
162996,27in 4K Gaming Monitor,1,389.99,2019-03-27 16:53:00,649 8th St, Atlanta, GA 30301,14,389.99
162997,Lightning Charging Cable,1,14.95,2019-03-22 23:45:00,801 9th St, New York City, NY 10001,14,14.95
162998,Lightning Charging Cable,1,14.95,2019-03-31 14:32:00,118 14th St, New York City, NY 10001,14,14.95
162999,Lightning Charging Cable,1,14.95,2019-03-03 17:37:00,340 Highland St, San Francisco, CA 94016,14,14.95
163000,AA Batteries (4-pack),1,3.84,2019-03-13 14:29:00,80 Willow St, San Francisco, CA 94016,14,3.84
163001,AAA Batteries (4-pack),3,2.99,2019-03-31 14:43:00,433 Jefferson St, Los Angeles, CA 90001,14,8.97
194095,Wired Headphones,1,11.99,2019-05-16 17:14:00,669 2nd St, New York City, NY 10001,14,11.99
194096,AA Batteries (4-pack),1,3.84,2019-05-19 14:43:00,844 Walnut St, Dallas, TX 75001,14,3.84
194097,27in FHD Monitor,1,149.99,2019-05-24 11:36:00,164 Madison St, New York City, NY 10001,14,149.99
194098,Wired Headphones,1,11.99,2019-05-02 20:40:00,622 Meadow St, Dallas, TX 75001,14,11.99
194099,AAA Batteries (4-pack),2,2.99,2019-05-11 22:55:00,17 Church St, Seattle, WA 98101,14,5.98
194100,iPhone,1,700.0,2019-05-10 19:44:00,81 Jefferson St, San Francisco, CA 94016,14,700.0
194101,USB-C Charging Cable,1,11.95,2019-05-11 22:44:00,354 Meadow St, Boston, MA 02215,14,11.95
194102,Lightning Charging Cable,1,14.95,2019-05-07 12:49:00,166 4th St, Dallas, TX 75001,14,14.95
194103,27in FHD Monitor,1,149.99,2019-05-24 18:28:00,759 Pine St, Seattle, WA 98101,14,149.99
194104,Wired Headphones,1,11.99,2019-05-04 18:38:00,330 1st St, Seattle, WA 98101,14,11.99
194105,ThinkPad Laptop,1,999.99,2019-05-13 09:07:00,928 Hill St, Atlanta, GA 30301,14,999.99
194106,USB-C Charging Cable,1,11.95,2019-05-12 10:07:00,261 Jackson St, San Francisco, CA 94016,14,11.95
194107,34in Ultrawide Monitor,1,379.99,2019-05-19 17:52:00,451 Walnut St, New York City, NY 10001,14,379.99
194108,AA Batteries (4-pack),1,3.84,2019-05-22 18:15:00,832 Lakeview St, Austin, TX 73301,14,3.84
194109,AAA Batteries (4-pack),1,2.99,2019-05-15 14:00:00,202 11th St, Los Angeles, CA 90001,14,2.99
194110,Google Phone,1,600.0,2019-05-31 18:07:00,498 14th St, Los Angeles, CA 90001,14,600.0
194110,Wired Headphones,1,11.99,2019-05-31 18:07:00,498 14th St, Los Angeles, CA 90001,14,11.99
194111,27in FHD Monitor,1,149.99,2019-05-04 15:08:00,99 Dogwood St, Dallas, TX 75001,14,149.99
194112,Google Phone,1,600.0,2019-05-29 21:13:00,853 West St, Austin, TX 73301,14,600.0
194113,Apple Airpods Headphones,1,150.0,2019-05-10 22:33:00,29 Adams St, Los Angeles, CA 90001,14,150.0
194114,Wired Headphones,1,11.99,2019-05-20 01:57:00,857 River St, Atlanta, GA 30301,14,11.99
194115,AAA Batteries (4-pack),1,2.99,2019-05-30 20:29:00,159 Lincoln St, Los Angeles, CA 90001,14,2.99
194116,Lightning Charging Cable,1,14.95,2019-05-19 23:19:00,486 6th St, Boston, MA 02215,14,14.95
194117,Lightning Charging Cable,1,14.95,2019-05-12 08:44:00,239 Madison St, Austin, TX 73301,14,14.95
194118,AA Batteries (4-pack),1,3.84,2019-05-18 22:54:00,762 Maple St, Boston, MA 02215,14,3.84
194119,Wired Headphones,3,11.99,2019-05-07 07:15:00,531 Jackson St, New York City, NY 10001,14,35.97
194120,AAA Batteries (4-pack),1,2.99,2019-05-11 21:53:00,492 Washington St, Los Angeles, CA 90001,14,2.99
194121,LG Dryer,1,600.0,2019-05-10 20:41:00,911 Hill St, Los Angeles, CA 90001,14,600.0
194122,Wired Headphones,1,11.99,2019-05-27 16:18:00,573 Spruce St, Dallas, TX 75001,14,11.99
194123,Apple Airpods Headphones,1,150.0,2019-05-24 00:34:00,546 Meadow St, Atlanta, GA 30301,14,150.0
194124,iPhone,1,700.0,2019-05-04 23:40:00,937 North St, Portland, OR 97035,14,700.0
194125,Bose SoundSport Headphones,1,99.99,2019-05-19 21:33:00,613 Lake St, San Francisco, CA 94016,14,99.99
194126,AAA Batteries (4-pack),2,2.99,2019-05-19 21:28:00,549 Willow St, Los Angeles, CA 90001,14,5.98
194127,Wired Headphones,1,11.99,2019-05-15 14:46:00,320 River St, Seattle, WA 98101,14,11.99
194128,AAA Batteries (4-pack),2,2.99,2019-05-03 18:15:00,851 Wilson St, San Francisco, CA 94016,14,5.98
194129,AA Batteries (4-pack),2,3.84,2019-05-05 11:51:00,487 Dogwood St, Seattle, WA 98101,14,7.68
194130,34in Ultrawide Monitor,1,379.99,2019-05-09 15:57:00,847 Lakeview St, San Francisco, CA 94016,14,379.99
194131,Bose SoundSport Headphones,1,99.99,2019-05-07 10:44:00,742 Jackson St, Seattle, WA 98101,14,99.99
194132,iPhone,1,700.0,2019-05-22 21:35:00,478 Pine St, Seattle, WA 98101,14,700.0
194133,Bose SoundSport Headphones,1,99.99,2019-05-03 09:45:00,776 Hill St, San Francisco, CA 94016,14,99.99
194134,USB-C Charging Cable,1,11.95,2019-05-27 18:22:00,190 1st St, Los Angeles, CA 90001,14,11.95
194135,Bose SoundSport Headphones,1,99.99,2019-05-09 20:06:00,589 10th St, Seattle, WA 98101,14,99.99
194136,Wired Headphones,1,11.99,2019-05-23 19:58:00,702 14th St, Dallas, TX 75001,14,11.99
194137,27in FHD Monitor,1,149.99,2019-05-14 04:13:00,666 Adams St, San Francisco, CA 94016,14,149.99
194138,Lightning Charging Cable,1,14.95,2019-05-01 21:55:00,259 Center St, San Francisco, CA 94016,14,14.95
194139,Apple Airpods Headphones,1,150.0,2019-05-12 23:13:00,362 2nd St, San Francisco, CA 94016,14,150.0
194140,Lightning Charging Cable,1,14.95,2019-05-07 23:57:00,870 4th St, Austin, TX 73301,14,14.95
194141,Wired Headphones,1,11.99,2019-05-13 14:09:00,807 Highland St, Boston, MA 02215,14,11.99
194142,27in FHD Monitor,1,149.99,2019-05-11 19:08:00,48 Hickory St, Los Angeles, CA 90001,14,149.99
194143,Apple Airpods Headphones,1,150.0,2019-05-09 21:58:00,87 Park St, San Francisco, CA 94016,14,150.0
194144,USB-C Charging Cable,1,11.95,2019-05-11 20:12:00,550 5th St, Portland, OR 97035,14,11.95
194145,AA Batteries (4-pack),1,3.84,2019-05-23 12:27:00,393 South St, New York City, NY 10001,14,3.84
194146,AAA Batteries (4-pack),2,2.99,2019-05-23 20:31:00,164 Maple St, Atlanta, GA 30301,14,5.98
194147,Flatscreen TV,1,300.0,2019-05-18 10:18:00,963 2nd St, New York City, NY 10001,14,300.0
194148,27in 4K Gaming Monitor,1,389.99,2019-05-21 07:37:00,312 Church St, San Francisco, CA 94016,14,389.99
194149,27in FHD Monitor,1,149.99,2019-05-23 21:32:00,585 8th St, San Francisco, CA 94016,14,149.99
194150,Google Phone,1,600.0,2019-05-04 20:34:00,35 Willow St, Atlanta, GA 30301,14,600.0
194151,AA Batteries (4-pack),1,3.84,2019-05-28 23:03:00,660 12th St, Los Angeles, CA 90001,14,3.84
278797,Wired Headphones,1,11.99,2019-11-21 09:54:00,46 Park St, New York City, NY 10001,14,11.99
278798,USB-C Charging Cable,2,11.95,2019-11-17 10:03:00,962 Hickory St, Austin, TX 73301,14,23.9
278799,Apple Airpods Headphones,1,150.0,2019-11-19 14:56:00,464 Cherry St, Los Angeles, CA 90001,14,150.0
278800,27in FHD Monitor,1,149.99,2019-11-25 22:24:00,649 10th St, Seattle, WA 98101,14,149.99
278801,Bose SoundSport Headphones,1,99.99,2019-11-09 13:56:00,522 Hill St, Boston, MA 02215,14,99.99
278802,USB-C Charging Cable,1,11.95,2019-11-14 20:34:00,154 2nd St, San Francisco, CA 94016,14,11.95
278803,Lightning Charging Cable,1,14.95,2019-11-11 08:05:00,724 5th St, San Francisco, CA 94016,14,14.95
278804,Bose SoundSport Headphones,1,99.99,2019-11-15 11:48:00,866 Sunset St, Austin, TX 73301,14,99.99
278805,Lightning Charging Cable,1,14.95,2019-11-27 11:50:00,670 Elm St, San Francisco, CA 94016,14,14.95
278806,Bose SoundSport Headphones,1,99.99,2019-11-19 19:12:00,174 2nd St, Boston, MA 02215,14,99.99
278806,ThinkPad Laptop,1,999.99,2019-11-19 19:12:00,174 2nd St, Boston, MA 02215,14,999.99
278807,ThinkPad Laptop,1,999.99,2019-11-25 21:52:00,240 Elm St, Austin, TX 73301,14,999.99
278808,AAA Batteries (4-pack),1,2.99,2019-11-23 13:19:00,155 Highland St, Boston, MA 02215,14,2.99
278809,AA Batteries (4-pack),1,3.84,2019-11-17 12:38:00,969 13th St, Dallas, TX 75001,14,3.84
278810,USB-C Charging Cable,1,11.95,2019-11-03 16:55:00,454 Cherry St, Boston, MA 02215,14,11.95
278811,Wired Headphones,1,11.99,2019-11-06 16:01:00,99 Elm St, San Francisco, CA 94016,14,11.99
278811,Apple Airpods Headphones,1,150.0,2019-11-06 16:01:00,99 Elm St, San Francisco, CA 94016,14,150.0
278812,Apple Airpods Headphones,1,150.0,2019-11-17 20:08:00,601 Church St, Seattle, WA 98101,14,150.0
278813,Macbook Pro Laptop,1,1700.0,2019-11-09 22:40:00,131 6th St, Boston, MA 02215,14,1700.0
278814,AA Batteries (4-pack),3,3.84,2019-11-16 16:45:00,419 Hill St, Boston, MA 02215,14,11.52
278815,Lightning Charging Cable,1,14.95,2019-11-18 13:06:00,815 Dogwood St, New York City, NY 10001,14,14.95
278816,Lightning Charging Cable,1,14.95,2019-11-08 08:58:00,925 5th St, New York City, NY 10001,14,14.95
